user_time,system_time,cpu_percent,wallclock_time,max_rss
0.010,0.002,99.24%,0.012,0
0.010,0.002,105.20%,0.011,0
0.012,0.000,106.40%,0.011,0
0.011,0.002,108.00%,0.012,0
0.010,0.002,102.70%,0.012,0
0.012,0.000,94.88%,0.013,0
0.010,0.002,109.65%,0.011,0
0.010,0.003,110.72%,0.012,0
0.011,0.002,104.16%,0.012,0
0.012,0.000,100.16%,0.012,0
0.010,0.003,104.31%,0.012,0
0.012,0.000,101.57%,0.012,0
0.010,0.004,104.14%,0.013,0
0.009,0.003,100.93%,0.012,0
0.013,0.000,107.01%,0.012,0
0.013,0.000,104.47%,0.012,0
0.011,0.003,108.16%,0.013,0
0.013,0.000,105.88%,0.012,0
0.011,0.000,88.66%,0.012,0
0.012,0.000,102.37%,0.012,0
0.009,0.003,103.85%,0.012,0
0.011,0.000,99.16%,0.011,0
0.009,0.003,106.41%,0.011,0
0.011,0.002,99.86%,0.013,0
0.010,0.000,94.57%,0.011,0
0.013,0.000,99.02%,0.013,0
0.009,0.002,103.84%,0.011,0
0.009,0.003,109.84%,0.011,0
0.010,0.003,107.83%,0.012,0
0.010,0.004,109.25%,0.013,0
0.013,0.000,105.89%,0.012,0
0.010,0.002,99.54%,0.012,0
0.014,0.000,100.53%,0.014,0
0.013,0.000,105.09%,0.012,0
0.010,0.002,102.37%,0.012,0
0.010,0.003,100.29%,0.013,0
0.010,0.003,106.37%,0.012,0
0.011,0.002,100.42%,0.013,0
0.010,0.002,96.14%,0.012,0
0.013,0.000,100.00%,0.013,0
0.010,0.002,98.18%,0.012,0
0.009,0.002,89.87%,0.012,0
0.008,0.002,91.52%,0.011,0
0.010,0.002,100.93%,0.012,0
0.012,0.001,105.09%,0.012,0
0.009,0.002,95.19%,0.012,0
0.010,0.003,105.73%,0.012,0
0.012,0.000,98.33%,0.012,0
0.009,0.002,99.00%,0.011,0
0.010,0.003,105.25%,0.012,0
0.010,0.003,110.90%,0.012,0
0.010,0.002,105.20%,0.011,0
0.010,0.002,110.77%,0.011,0
0.011,0.002,102.78%,0.013,0
0.000,0.012,100.62%,0.012,0
0.010,0.000,95.24%,0.010,0
0.009,0.003,102.70%,0.012,0
0.010,0.003,108.84%,0.012,0
0.010,0.004,110.53%,0.013,0
0.011,0.002,103.39%,0.013,0
0.011,0.002,108.84%,0.012,0
0.010,0.003,109.86%,0.012,0
0.009,0.003,102.70%,0.012,0
0.012,0.000,100.78%,0.012,0
0.011,0.000,100.84%,0.011,0
0.010,0.003,102.03%,0.013,0
0.011,0.000,99.84%,0.011,0
0.011,0.003,108.00%,0.013,0
0.012,0.000,96.29%,0.012,0
0.010,0.003,103.08%,0.013,0
0.013,0.000,103.23%,0.013,0
0.013,0.000,102.48%,0.013,0
0.014,0.003,102.34%,0.017,0
0.010,0.002,99.24%,0.012,0
0.011,0.000,96.12%,0.011,0
0.012,0.000,95.01%,0.013,0
0.010,0.002,94.32%,0.013,0
0.013,0.000,105.73%,0.012,0
0.008,0.002,92.95%,0.011,0
0.010,0.003,104.93%,0.012,0
0.008,0.002,95.75%,0.010,0
0.011,0.003,102.31%,0.014,0
0.013,0.000,102.93%,0.013,0
0.009,0.002,92.81%,0.012,0
0.012,0.000,102.85%,0.012,0
0.013,0.000,104.93%,0.012,0
0.010,0.002,101.57%,0.012,0
0.010,0.002,99.69%,0.012,0
0.010,0.002,108.55%,0.011,0
0.010,0.003,100.71%,0.013,0
0.010,0.003,104.93%,0.012,0
0.008,0.003,101.89%,0.011,0
0.009,0.002,101.54%,0.011,0
0.012,0.000,95.58%,0.013,0
0.012,0.000,108.36%,0.011,0
0.010,0.002,104.18%,0.012,0
0.012,0.000,100.63%,0.012,0
0.012,0.000,104.18%,0.012,0
0.010,0.003,98.46%,0.013,0
0.013,0.000,108.00%,0.012,0
0.008,0.002,92.00%,0.011,0
0.009,0.002,94.74%,0.012,0
0.011,0.003,108.62%,0.013,0
0.012,0.000,108.36%,0.011,0
0.009,0.002,103.13%,0.011,0
0.013,0.000,100.43%,0.013,0
0.011,0.000,99.84%,0.011,0
0.011,0.000,97.38%,0.011,0
0.009,0.003,104.18%,0.012,0
0.010,0.002,107.46%,0.011,0
0.010,0.003,104.62%,0.012,0
0.010,0.002,98.64%,0.012,0
0.011,0.000,95.49%,0.012,0
0.011,0.002,103.54%,0.013,0
0.008,0.002,96.09%,0.010,0
0.014,0.000,109.25%,0.013,0
0.012,0.000,101.72%,0.012,0
0.012,0.000,105.36%,0.011,0
0.010,0.003,104.00%,0.013,0
0.010,0.003,100.57%,0.013,0
0.014,0.000,108.16%,0.013,0
0.009,0.003,102.21%,0.012,0
0.009,0.002,98.19%,0.011,0
0.009,0.002,97.06%,0.011,0
0.011,0.000,100.51%,0.011,0
0.012,0.000,96.00%,0.013,0
0.010,0.003,97.91%,0.013,0
0.013,0.000,104.78%,0.012,0
0.011,0.002,102.48%,0.013,0
0.012,0.000,102.21%,0.012,0
0.011,0.002,100.00%,0.013,0
0.009,0.003,92.44%,0.013,0
0.008,0.002,94.74%,0.011,0
0.012,0.000,103.85%,0.012,0
0.011,0.002,103.85%,0.013,0
0.010,0.003,106.04%,0.012,0
0.012,0.000,102.86%,0.012,0
0.012,0.000,97.15%,0.012,0
0.009,0.003,102.21%,0.012,0
0.012,0.000,107.64%,0.011,0
0.013,0.000,98.46%,0.013,0
0.012,0.000,97.30%,0.012,0
0.013,0.000,104.63%,0.012,0
0.010,0.002,99.08%,0.012,0
0.010,0.003,103.69%,0.013,0
0.010,0.002,103.19%,0.012,0
0.009,0.002,103.12%,0.011,0
0.010,0.004,112.34%,0.012,0
0.010,0.003,104.63%,0.012,0
0.010,0.002,98.48%,0.012,0
0.013,0.000,108.17%,0.012,0
0.009,0.001,92.46%,0.011,0
0.013,0.000,102.93%,0.013,0
0.013,0.000,100.01%,0.013,0
0.010,0.002,95.16%,0.013,0
0.010,0.002,101.88%,0.012,0
0.012,0.000,97.00%,0.012,0
0.009,0.002,96.11%,0.011,0
0.010,0.002,110.59%,0.011,0
0.009,0.002,100.68%,0.011,0
0.013,0.000,103.69%,0.013,0
0.011,0.000,99.84%,0.011,0
0.012,0.000,99.40%,0.012,0
0.008,0.002,94.24%,0.011,0
0.013,0.000,101.30%,0.013,0
0.013,0.000,99.72%,0.013,0
0.010,0.003,112.15%,0.012,0
0.008,0.003,98.19%,0.011,0
0.010,0.003,106.86%,0.012,0
0.012,0.000,94.88%,0.013,0
0.011,0.002,101.15%,0.013,0
0.011,0.002,99.44%,0.013,0
0.011,0.003,107.69%,0.013,0
0.014,0.000,107.39%,0.013,0
0.013,0.000,104.00%,0.013,0
0.010,0.003,106.04%,0.012,0
0.012,0.000,99.69%,0.012,0
0.010,0.002,94.73%,0.013,0
0.011,0.003,111.51%,0.013,0
0.009,0.002,90.00%,0.012,0
0.010,0.002,97.44%,0.012,0
0.010,0.003,101.74%,0.013,0
0.008,0.003,98.51%,0.011,0
0.009,0.003,101.41%,0.012,0
0.012,0.000,95.72%,0.013,0
0.011,0.000,100.00%,0.011,0
0.008,0.003,95.20%,0.012,0
0.013,0.000,100.72%,0.013,0
0.013,0.000,107.18%,0.012,0
0.010,0.002,92.44%,0.013,0
0.010,0.002,96.43%,0.012,0
0.010,0.002,100.16%,0.012,0
0.010,0.003,108.51%,0.012,0
0.010,0.003,104.78%,0.012,0
0.010,0.002,96.42%,0.012,0
0.009,0.003,95.44%,0.013,0
0.010,0.003,115.84%,0.011,0
0.009,0.003,107.64%,0.011,0
