user_time,system_time,cpu_percent,wallclock_time,max_rss
255.915,67.668,99.85%,324.075,45400
255.537,67.914,99.99%,323.471,44996
268.558,56.125,99.94%,324.862,45200
253.328,71.838,99.90%,325.504,44936
280.831,48.016,99.97%,328.959,45232
257.256,68.198,99.94%,325.665,45460
254.111,71.169,99.96%,325.409,45000
264.092,60.863,99.95%,325.118,45312
272.614,68.025,99.78%,341.378,48300
285.592,60.023,99.95%,345.790,45220
264.795,60.088,99.98%,324.952,44964
248.240,76.727,99.95%,325.114,44832
282.543,43.795,99.95%,326.509,44960
265.212,59.242,99.69%,325.476,45128
268.124,56.157,99.90%,324.595,45484
268.162,56.070,99.96%,324.376,45624
254.360,71.364,99.91%,326.032,44956
272.389,52.129,99.94%,324.703,45220
253.042,71.348,99.93%,324.610,44988
246.831,75.476,99.78%,323.023,45132
256.984,68.887,99.97%,325.982,44916
238.665,83.382,99.93%,322.286,45240
257.299,68.383,99.64%,326.870,44816
309.263,56.186,99.86%,365.963,45344
267.008,60.172,99.94%,327.364,45544
272.963,51.248,99.88%,324.607,44932
267.522,55.840,99.98%,323.418,45224
277.819,47.754,99.93%,325.796,45328
251.261,71.954,99.91%,323.512,45220
247.159,75.633,99.98%,322.849,44704
259.446,67.919,99.86%,327.818,45200
256.362,72.187,99.83%,329.114,45248
272.420,52.108,99.99%,324.548,45320
274.736,52.617,99.93%,327.592,45224
258.420,68.112,99.88%,326.936,45312
257.522,67.237,99.98%,324.830,44976
256.863,68.249,99.96%,325.247,44956
246.390,76.883,99.96%,323.391,44824
272.710,86.773,99.91%,359.800,45220
265.559,59.750,99.97%,325.409,45288
264.044,60.048,99.93%,324.306,44932
266.035,56.856,99.94%,323.083,45272
270.384,56.157,99.97%,326.650,45196
263.896,60.029,99.81%,324.555,45020
254.440,68.682,99.93%,323.351,45180
259.506,63.898,100.00%,323.391,45024
260.738,64.220,99.92%,325.217,45168
254.086,67.517,99.93%,321.813,44832
246.469,76.566,99.96%,323.162,45272
268.127,56.049,99.96%,324.319,45024
259.707,63.757,99.88%,323.863,45196
241.735,83.029,99.98%,324.825,45220
287.418,63.905,99.87%,351.775,45240
255.278,71.683,99.92%,327.229,45120
264.160,59.837,99.98%,324.062,45308
260.268,64.090,99.95%,324.531,46340
272.924,55.593,99.96%,328.662,45184
267.448,55.614,99.86%,323.528,45200
261.081,64.298,99.99%,325.400,45344
259.491,63.715,99.87%,323.618,45316
271.914,56.011,99.92%,328.193,45340
250.258,79.498,99.99%,329.776,44972
279.124,43.889,99.92%,323.280,45112
257.703,68.523,99.98%,326.292,45220
266.293,60.053,99.90%,326.673,45480
259.239,63.646,99.84%,323.391,44960
248.820,76.279,99.94%,325.290,45284
264.528,92.236,99.87%,357.236,45332
263.100,63.960,99.94%,327.269,45224
267.550,55.933,99.95%,323.640,45344
266.527,55.720,99.85%,322.720,45280
251.161,75.477,99.83%,327.203,45124
265.580,55.889,99.96%,321.613,45220
271.110,55.936,99.90%,327.360,45276
268.948,55.128,99.86%,324.524,44980
243.227,80.956,99.91%,324.461,45228
255.376,67.857,99.98%,323.309,45184
262.524,60.788,100.00%,323.303,45192
252.181,75.968,99.96%,328.289,45216
281.373,44.082,99.88%,325.851,45228
241.675,80.247,99.95%,322.091,45232
291.948,64.005,99.92%,356.246,45124
275.720,47.724,99.91%,323.720,45024
258.600,64.737,99.96%,323.479,44960
256.707,64.429,99.96%,321.280,45328
269.761,55.400,99.64%,326.333,45160
258.616,63.810,99.90%,322.760,45244
261.776,67.474,99.94%,329.452,45256
252.763,72.269,99.79%,325.705,45200
