user_time,system_time,cpu_percent,wallclock_time,max_rss
97.142,56.379,99.69%,154.006,30168
87.958,64.096,99.98%,152.078,29764
106.728,47.514,99.89%,154.414,30224
88.442,64.473,99.83%,153.182,29832
109.238,44.384,99.92%,153.741,30128
88.673,64.337,99.87%,153.214,30228
86.708,66.636,99.97%,153.392,29768
92.233,60.490,99.99%,152.738,30208
93.239,60.699,99.90%,154.095,30124
114.886,56.683,99.96%,171.636,30116
99.582,52.324,99.96%,151.961,29732
76.453,76.707,99.92%,153.283,29728
109.225,43.008,99.97%,152.274,29728
95.841,55.775,99.96%,151.674,30280
102.494,51.391,99.78%,154.229,30124
100.609,52.418,99.98%,153.052,30136
87.295,67.241,99.95%,154.612,29724
109.850,43.312,99.87%,153.356,30116
86.440,66.608,99.97%,153.099,29756
84.356,68.131,99.83%,152.743,30284
84.707,68.842,99.93%,153.662,29684
70.793,82.477,99.88%,153.460,30136
86.229,65.770,99.24%,153.165,29712
106.425,51.388,99.79%,158.151,30240
97.387,56.880,99.88%,154.448,30184
105.497,46.604,99.95%,152.170,29700
98.683,55.085,99.97%,153.822,30120
105.834,47.099,99.90%,153.083,30224
82.608,71.024,99.83%,153.887,30116
84.284,68.116,99.99%,152.417,29600
88.740,64.676,99.89%,153.582,30224
90.606,63.308,99.67%,154.419,30144
108.587,44.308,99.98%,152.920,30216
101.110,52.604,99.85%,153.942,30120
90.896,63.362,99.78%,154.597,30208
91.790,59.744,99.99%,151.546,29744
92.274,60.254,99.96%,152.587,29724
84.367,68.693,99.93%,153.171,29720
105.131,83.441,99.87%,188.823,30116
98.361,54.878,99.94%,153.327,30184
100.514,52.361,99.84%,153.120,29700
96.786,56.849,99.98%,153.659,30168
106.638,47.496,99.94%,154.226,30220
98.065,55.111,99.74%,153.569,29788
87.344,64.560,99.91%,152.047,30204
96.244,56.200,99.99%,152.462,29792
92.557,60.481,99.86%,153.255,30064
88.181,64.200,99.94%,152.475,29728
76.412,76.547,99.91%,153.097,30296
102.089,51.153,99.93%,153.342,29792
92.871,60.413,99.85%,153.521,30092
74.123,78.595,99.96%,152.772,30116
92.113,60.190,99.92%,152.418,30264
86.309,66.481,99.99%,152.803,30144
96.954,56.369,99.99%,153.343,30204
96.524,56.378,99.97%,152.954,29828
99.488,55.544,99.99%,155.051,30208
100.085,52.623,99.99%,152.724,30224
96.191,56.217,99.97%,152.453,30240
92.223,59.971,99.84%,152.437,30212
102.693,51.459,99.87%,154.352,30108
80.463,72.548,99.99%,153.033,29740
116.662,36.262,99.89%,153.095,30264
91.660,63.551,99.99%,155.229,30116
94.735,59.068,99.87%,154.000,30120
96.360,56.037,99.75%,152.782,29728
84.440,68.452,99.94%,152.985,30180
99.466,83.730,99.76%,183.636,30228
98.446,56.070,99.87%,154.721,30120
98.500,55.280,99.94%,153.874,30112
101.955,51.091,99.78%,153.377,30176
79.636,75.351,99.66%,155.512,30148
95.950,55.837,99.95%,151.869,30116
101.086,52.644,99.82%,154.005,30172
102.015,50.702,99.73%,153.131,29748
72.936,80.897,99.98%,153.860,30124
102.261,51.218,99.97%,153.530,30208
92.767,60.187,99.99%,152.968,30216
80.854,72.691,99.91%,153.680,30112
110.393,43.470,99.96%,153.924,30124
71.914,80.221,99.88%,152.310,30128
102.379,51.276,99.92%,153.777,30148
108.104,43.788,99.92%,152.008,29792
95.813,56.064,99.91%,152.011,29728
87.845,63.986,99.95%,151.911,30224
110.774,43.334,99.70%,154.576,30184
