user_time,system_time,cpu_percent,wallclock_time,max_rss
0.009,0.002,91.38%,0.012,0
0.012,0.000,103.85%,0.012,0
0.012,0.000,104.18%,0.012,0
0.012,0.000,97.74%,0.012,0
0.010,0.003,105.25%,0.012,0
0.012,0.000,103.02%,0.012,0
0.011,0.002,104.78%,0.012,0
0.009,0.002,97.70%,0.011,0
0.010,0.002,101.57%,0.012,0
0.009,0.003,96.71%,0.012,0
0.009,0.002,96.75%,0.011,0
0.009,0.002,91.67%,0.012,0
0.012,0.000,94.19%,0.013,0
0.010,0.002,105.89%,0.011,0
0.011,0.003,107.39%,0.013,0
0.013,0.000,100.86%,0.013,0
0.010,0.003,104.00%,0.013,0
0.009,0.002,92.96%,0.012,0
0.010,0.003,103.54%,0.013,0
0.013,0.000,104.62%,0.012,0
0.011,0.002,105.73%,0.012,0
0.012,0.000,99.39%,0.012,0
0.010,0.002,107.64%,0.011,0
0.010,0.003,104.47%,0.012,0
0.010,0.003,103.39%,0.013,0
0.010,0.002,99.39%,0.012,0
0.010,0.002,95.72%,0.013,0
0.011,0.002,100.86%,0.013,0
0.011,0.002,106.37%,0.012,0
0.010,0.002,95.72%,0.013,0
0.011,0.002,102.33%,0.013,0
0.011,0.003,108.47%,0.013,0
0.012,0.002,102.16%,0.014,0
0.012,0.000,105.89%,0.011,0
0.015,0.003,111.09%,0.016,0
0.011,0.002,103.69%,0.013,0
0.009,0.002,99.50%,0.011,0
0.009,0.002,91.38%,0.012,0
0.009,0.002,95.35%,0.012,0
0.011,0.002,102.94%,0.013,0
0.010,0.003,106.52%,0.012,0
0.010,0.003,104.16%,0.012,0
0.012,0.000,102.21%,0.012,0
0.009,0.003,98.93%,0.012,0
0.010,0.002,103.51%,0.012,0
0.011,0.002,105.87%,0.012,0
0.011,0.002,100.00%,0.013,0
0.010,0.003,107.83%,0.012,0
0.010,0.003,101.59%,0.013,0
0.010,0.003,104.46%,0.012,0
0.010,0.003,100.42%,0.013,0
0.010,0.003,102.33%,0.013,0
0.010,0.003,100.85%,0.013,0
0.012,0.002,108.46%,0.013,0
0.009,0.003,98.47%,0.012,0
0.010,0.003,110.21%,0.012,0
0.012,0.000,98.47%,0.012,0
0.009,0.002,93.69%,0.012,0
0.010,0.002,101.88%,0.012,0
0.011,0.002,105.08%,0.012,0
0.010,0.002,100.46%,0.012,0
0.011,0.002,102.63%,0.013,0
0.010,0.003,101.89%,0.013,0
0.010,0.002,105.20%,0.011,0
0.012,0.000,101.25%,0.012,0
0.010,0.003,102.78%,0.013,0
0.012,0.000,101.88%,0.012,0
0.011,0.000,99.33%,0.011,0
0.010,0.002,102.05%,0.012,0
0.013,0.000,99.15%,0.013,0
0.011,0.002,105.08%,0.012,0
0.011,0.002,104.31%,0.012,0
0.010,0.003,101.59%,0.013,0
0.011,0.002,106.04%,0.012,0
0.010,0.002,98.03%,0.012,0
0.010,0.002,97.43%,0.012,0
0.009,0.003,95.29%,0.013,0
0.011,0.002,103.69%,0.013,0
0.016,0.003,109.15%,0.017,0
0.013,0.000,105.73%,0.012,0
0.010,0.002,96.29%,0.012,0
0.011,0.002,101.74%,0.013,0
0.010,0.003,107.34%,0.012,0
0.009,0.003,102.36%,0.012,0
0.011,0.000,94.58%,0.012,0
0.012,0.000,103.68%,0.012,0
0.013,0.000,104.15%,0.012,0
0.010,0.003,103.39%,0.013,0
0.011,0.002,105.40%,0.012,0
0.010,0.002,98.48%,0.012,0
0.012,0.000,96.14%,0.012,0
0.011,0.000,100.50%,0.011,0
0.010,0.002,98.77%,0.012,0
0.009,0.002,96.26%,0.011,0
0.010,0.003,100.71%,0.013,0
0.010,0.002,97.15%,0.012,0
0.008,0.003,100.85%,0.011,0
0.010,0.002,96.00%,0.013,0
0.012,0.000,95.57%,0.013,0
0.012,0.000,97.29%,0.012,0
0.011,0.000,101.54%,0.011,0
0.012,0.000,100.78%,0.012,0
0.009,0.003,103.84%,0.012,0
0.012,0.000,104.68%,0.011,0
0.012,0.000,98.93%,0.012,0
0.012,0.000,105.89%,0.011,0
0.011,0.002,107.17%,0.012,0
0.009,0.003,102.85%,0.012,0
0.009,0.002,99.49%,0.011,0
0.011,0.002,96.69%,0.013,0
