user_time,system_time,cpu_percent,wallclock_time,max_rss
331.715,55.649,134.38%,288.258,44404
323.271,62.968,135.07%,285.959,44972
309.440,76.074,132.90%,290.081,45116
306.369,72.577,130.41%,290.569,45040
314.189,72.530,134.42%,287.698,44912
334.039,51.998,133.06%,290.127,44984
328.905,58.287,133.24%,290.606,44908
303.475,67.882,126.41%,293.782,45112
330.515,56.716,134.61%,287.676,44952
312.283,74.962,135.20%,286.421,44612
319.764,60.133,130.61%,290.858,44656
339.303,47.542,133.29%,290.234,44916
308.208,79.685,133.93%,289.617,44932
309.001,70.568,130.28%,291.358,45112
318.528,67.619,133.51%,289.222,44896
319.521,67.855,134.41%,288.199,44936
301.447,86.204,134.78%,287.625,44912
322.320,64.922,134.62%,287.658,44836
301.950,82.798,132.18%,291.087,45108
321.080,65.544,133.68%,289.207,44796
301.610,83.662,134.71%,286.004,44520
317.750,67.979,133.22%,289.535,44840
315.889,60.558,129.35%,291.023,44964
313.864,71.554,132.34%,291.237,45044
316.010,67.595,132.94%,288.545,44876
304.417,84.500,134.88%,288.343,44860
314.278,76.584,135.06%,289.393,44524
309.875,79.006,134.80%,288.494,44900
314.685,72.957,134.54%,288.119,44860
319.180,62.170,130.39%,292.479,44636
330.489,56.295,134.35%,287.884,44864
332.601,54.101,133.44%,289.794,44764
298.593,90.810,134.93%,288.605,44672
307.476,77.812,134.58%,286.284,44824
325.982,57.061,130.88%,292.658,44932
333.580,53.508,134.70%,287.376,44936
333.415,54.313,133.87%,289.637,44928
329.672,56.303,134.40%,287.183,44832
307.313,77.867,133.52%,288.472,44948
323.395,62.395,133.27%,289.471,44928
305.979,82.706,134.63%,288.707,44824
328.341,58.183,134.77%,286.793,44916
315.346,71.707,135.32%,286.030,44976
317.585,54.840,126.63%,294.098,45016
324.854,61.210,133.49%,289.201,44972
316.850,70.909,135.51%,286.145,44784
305.789,76.415,132.21%,289.081,44752
304.178,84.086,134.22%,289.273,44908
312.742,75.260,134.77%,287.894,44924
300.226,76.093,129.87%,289.776,45056
299.753,84.559,132.87%,289.234,44404
320.269,68.746,135.13%,287.878,44920
291.026,95.532,133.43%,289.716,44964
331.688,55.972,133.54%,290.287,44792
304.798,66.206,125.58%,295.422,45044
320.073,65.291,133.40%,288.868,44820
304.071,81.951,134.50%,287.010,44920
313.034,75.219,134.78%,288.073,44884
302.739,87.084,134.86%,289.058,44624
314.666,72.976,133.76%,289.805,44800
299.527,84.468,131.71%,291.555,44832
286.913,87.711,128.16%,292.302,44956
328.092,59.621,134.39%,288.497,45060
286.995,91.536,128.39%,294.837,44916
294.145,88.434,131.43%,291.082,45020
327.630,59.825,134.03%,289.079,44912
300.276,86.382,134.31%,287.874,44844
318.054,70.351,135.29%,287.099,44648
334.550,51.440,134.77%,286.409,44908
321.255,65.900,134.48%,287.883,44944
319.999,64.822,134.54%,286.030,44916
310.161,77.444,134.63%,287.901,44920
323.306,64.727,134.91%,287.616,44936
331.406,56.807,134.23%,289.209,44772
297.235,86.697,131.19%,292.643,44992
342.366,45.053,134.83%,287.333,44940
326.122,59.554,133.54%,288.803,44956
320.420,67.927,134.92%,287.839,44772
313.442,68.835,132.39%,288.748,45056
319.874,63.997,131.27%,292.430,45060
332.645,53.413,132.93%,290.421,44840
307.529,80.432,130.23%,297.901,44964
333.472,52.525,131.67%,293.161,45000
337.998,48.305,135.28%,285.569,44872
307.256,71.856,130.01%,291.605,44872
279.134,96.071,127.49%,294.295,44836
327.483,61.685,134.43%,289.490,44912
367.354,79.032,133.61%,334.100,45048
331.571,49.256,128.82%,295.621,44896
320.283,69.811,134.68%,289.644,44920
314.913,70.432,133.29%,289.107,44888
316.269,72.997,134.48%,289.470,44856
297.417,85.463,131.87%,290.344,45092
340.368,48.147,134.75%,288.316,44764
317.981,68.371,134.61%,287.013,44804
324.443,64.958,134.71%,289.064,44900
313.209,73.232,134.81%,286.662,45096
341.287,44.099,132.88%,290.034,44712
306.546,81.014,135.51%,286.003,44520
324.322,59.785,132.85%,289.128,44940
327.894,60.502,134.92%,287.865,45104
309.705,78.459,134.32%,288.979,44824
323.306,63.902,134.82%,287.208,44844
314.386,72.331,134.64%,287.216,44924
329.694,57.873,134.87%,287.361,44980
302.296,80.270,131.16%,291.686,44928
301.711,84.341,134.80%,286.387,44848
323.665,59.823,132.08%,290.347,45116
323.057,62.938,133.12%,289.956,44856
318.101,69.026,134.74%,287.303,44892
312.689,75.743,134.39%,289.024,44972
296.551,79.126,127.58%,294.465,45116
330.080,56.357,134.96%,286.333,44656
328.676,55.718,133.48%,287.989,44836
323.419,64.734,135.15%,287.204,44892
326.770,61.211,134.53%,288.398,44848
301.279,86.664,135.03%,287.293,44832
318.402,57.603,129.42%,290.523,44928
326.859,58.112,134.70%,285.794,44884
308.169,78.830,133.77%,289.304,44964
322.974,65.491,135.13%,287.470,44976
329.816,55.011,132.90%,289.567,44956
292.303,85.188,129.86%,290.687,44804
310.795,75.746,134.59%,287.199,44864
315.594,71.198,134.36%,287.876,44888
292.437,90.947,133.07%,288.107,44932
333.209,55.374,135.18%,287.462,44772
321.370,64.838,134.44%,287.271,44900
304.140,78.098,132.45%,288.592,44912
325.738,61.777,133.76%,289.705,44884
318.006,67.841,133.60%,288.818,44888
337.407,51.030,135.10%,287.515,44620
317.396,72.338,135.10%,288.484,44924
304.381,81.610,134.80%,286.350,44900
333.307,54.455,135.25%,286.690,44760
312.464,77.056,134.26%,290.129,44796
306.341,79.629,134.70%,286.548,44952
301.526,82.059,132.48%,289.547,44984
331.694,55.785,133.77%,289.664,44864
306.360,68.560,128.46%,291.867,44912
325.188,63.851,134.69%,288.846,44756
319.229,69.279,134.21%,289.467,44904
339.213,48.647,135.00%,287.307,44916
303.000,81.799,132.59%,290.223,44940
343.428,41.212,133.40%,288.341,44940
311.156,74.877,134.58%,286.843,44964
322.658,64.952,133.83%,289.622,44720
318.603,70.058,134.70%,288.543,45104
316.973,68.685,131.93%,292.311,44932
288.049,80.591,124.98%,294.969,44816
314.055,72.299,133.00%,290.483,44676
306.399,75.796,132.04%,289.453,44496
334.214,51.867,133.17%,289.918,44976
317.201,70.173,133.72%,289.681,44952
302.949,69.969,128.47%,290.286,44720
305.126,67.895,127.52%,292.514,44892
319.448,67.786,134.29%,288.356,44920
319.230,64.181,132.16%,290.104,44808
307.510,79.931,134.27%,288.550,44964
327.706,54.603,131.11%,291.587,44964
318.700,65.872,133.46%,288.149,44872
314.788,66.212,129.71%,293.728,44876
306.979,80.917,134.73%,287.902,44936
313.040,75.520,134.76%,288.328,44872
328.457,58.215,134.56%,287.355,44952
310.346,75.717,133.62%,288.924,44676
321.892,65.517,135.28%,286.377,44520
308.528,77.893,134.11%,288.134,44860
326.384,61.977,134.49%,288.761,44832
322.122,65.248,134.90%,287.155,44864
319.122,68.578,134.58%,288.086,44856
310.582,78.665,134.43%,289.559,44980
330.186,58.977,134.55%,289.231,44900
312.712,74.816,134.90%,287.270,44896
311.648,73.817,132.99%,289.836,44872
316.545,74.012,134.09%,291.263,44988
301.726,80.969,132.17%,289.556,44936
293.615,86.850,130.80%,290.880,44908
332.859,54.227,133.49%,289.979,45080
311.496,72.828,132.69%,289.637,45024
311.359,76.842,134.38%,288.881,44956
315.662,57.399,127.32%,293.009,44868
308.103,65.741,126.82%,294.787,45040
341.475,48.615,135.37%,288.159,44888
323.806,63.815,134.68%,287.809,44772
316.939,68.803,135.11%,285.512,44440
339.529,48.276,133.21%,291.115,44876
332.111,57.416,134.80%,288.965,44884
298.221,87.220,133.53%,288.662,44496
316.999,69.641,134.56%,287.337,44776
314.500,71.693,134.10%,287.997,44916
298.929,75.303,129.21%,289.622,44968
318.552,64.539,132.85%,288.359,44892
303.929,77.010,130.78%,291.282,44852
307.231,79.179,132.55%,291.515,44972
312.269,73.970,134.44%,287.298,44916
309.336,78.648,134.39%,288.698,44952
313.562,59.350,128.44%,290.338,45036
290.796,73.738,118.64%,307.266,45192
310.669,75.834,132.74%,291.180,45016
312.098,76.199,134.37%,288.978,44608
322.735,63.142,134.69%,286.503,45076
297.329,92.383,134.38%,290.004,44932
344.555,33.652,130.10%,290.704,44800
